killer_id,free_kill_count,total_kills,free_kill_ratio
837.0,210,345,0.6086956521739131
838.0,394,696,0.5660919540229885
839.0,185,305,0.6065573770491803
840.0,87,135,0.6444444444444445
841.0,24,39,0.6153846153846154
842.0,17,34,0.5
843.0,45,87,0.5172413793103449
844.0,25,37,0.6756756756756757
845.0,278,409,0.6797066014669927
846.0,389,663,0.5867269984917044
847.0,16,29,0.5517241379310345
848.0,403,667,0.6041979010494752
849.0,668,1089,0.6134067952249771
850.0,805,1321,0.6093868281604845
851.0,175,289,0.6055363321799307
852.0,52,102,0.5098039215686274
853.0,381,643,0.5925349922239502
854.0,8,10,0.8
855.0,25,33,0.7575757575757576
856.0,68,119,0.5714285714285714
857.0,25,52,0.4807692307692308
858.0,217,387,0.5607235142118863
859.0,51,89,0.5730337078651685
860.0,2,9,0.2222222222222222
861.0,411,732,0.5614754098360656
862.0,136,244,0.5573770491803278
863.0,102,202,0.504950495049505
864.0,779,1313,0.5932977913175933
865.0,14,25,0.56
866.0,29,50,0.58
867.0,209,388,0.538659793814433
868.0,288,499,0.5771543086172345
869.0,28,51,0.5490196078431373
870.0,0,1,0.0
871.0,79,137,0.5766423357664233
872.0,55,84,0.6547619047619048
873.0,92,144,0.6388888888888888
874.0,321,527,0.6091081593927894
875.0,18,37,0.4864864864864865
876.0,66,125,0.528
877.0,275,488,0.5635245901639344
878.0,359,601,0.5973377703826955
879.0,0,1,0.0
880.0,21,38,0.5526315789473685
881.0,53,105,0.5047619047619047
882.0,149,269,0.5539033457249071
883.0,607,968,0.6270661157024794
884.0,54,100,0.54
885.0,259,426,0.607981220657277
886.0,28,47,0.5957446808510638
887.0,99,172,0.5755813953488372
888.0,348,601,0.5790349417637272
889.0,202,348,0.5804597701149425
890.0,271,477,0.5681341719077568
891.0,576,1006,0.5725646123260437
892.0,7,13,0.5384615384615384
893.0,242,485,0.49896907216494846
894.0,240,415,0.5783132530120482
895.0,15,34,0.4411764705882353
896.0,89,174,0.5114942528735632
897.0,48,90,0.5333333333333333
898.0,24,45,0.5333333333333333
899.0,13,19,0.6842105263157895
900.0,66,136,0.4852941176470588
901.0,425,671,0.6333830104321908
902.0,369,640,0.5765625
903.0,1,1,1.0
904.0,202,339,0.5958702064896755
905.0,93,172,0.5406976744186046
906.0,856,1582,0.5410872313527181
907.0,775,1275,0.6078431372549019
908.0,50,85,0.5882352941176471
909.0,7,22,0.3181818181818182
910.0,351,658,0.5334346504559271
911.0,308,535,0.5757009345794393
912.0,141,237,0.5949367088607594
913.0,301,518,0.581081081081081
914.0,93,164,0.5670731707317073
915.0,283,501,0.564870259481038
916.0,597,940,0.6351063829787233
917.0,503,831,0.605294825511432
918.0,51,86,0.5930232558139535
919.0,9,18,0.5
920.0,218,418,0.5215311004784688
921.0,105,176,0.5965909090909091
922.0,22,41,0.5365853658536586
923.0,296,516,0.5736434108527132
924.0,211,352,0.5994318181818182
925.0,3,6,0.5
926.0,406,664,0.6114457831325302
927.0,214,356,0.601123595505618
928.0,5,11,0.45454545454545453
929.0,698,1117,0.6248880931065354
930.0,111,178,0.6235955056179775
931.0,71,123,0.5772357723577236
932.0,308,490,0.6285714285714286
933.0,436,728,0.5989010989010989
934.0,76,135,0.562962962962963
935.0,3,5,0.6
936.0,324,539,0.601113172541744
937.0,77,160,0.48125
938.0,76,139,0.5467625899280576
939.0,312,594,0.5252525252525253
940.0,514,891,0.5768799102132436
941.0,366,652,0.5613496932515337
942.0,315,515,0.6116504854368932
943.0,36,66,0.5454545454545454
944.0,269,517,0.5203094777562862
945.0,437,746,0.5857908847184986
946.0,0,6,0.0
947.0,22,54,0.4074074074074074
948.0,74,149,0.4966442953020134
949.0,90,160,0.5625
950.0,318,521,0.6103646833013435
951.0,29,45,0.6444444444444445
952.0,490,833,0.5882352941176471
953.0,14,31,0.45161290322580644
954.0,444,794,0.5591939546599496
955.0,9,12,0.75
956.0,79,168,0.47023809523809523
957.0,522,957,0.5454545454545454
958.0,74,115,0.6434782608695652
959.0,10,33,0.30303030303030304
960.0,90,190,0.47368421052631576
961.0,95,162,0.5864197530864198
962.0,37,60,0.6166666666666667
963.0,44,79,0.5569620253164557
964.0,264,448,0.5892857142857143
965.0,56,110,0.509090909090909
966.0,13,26,0.5
967.0,19,29,0.6551724137931034
968.0,190,352,0.5397727272727273
969.0,71,117,0.6068376068376068
970.0,71,98,0.7244897959183674
971.0,366,596,0.6140939597315436
972.0,329,513,0.6413255360623782
973.0,14,20,0.7
974.0,11,23,0.4782608695652174
975.0,189,296,0.6385135135135135
976.0,58,96,0.6041666666666666
977.0,33,50,0.66
978.0,129,241,0.5352697095435685
979.0,63,100,0.63
980.0,5,7,0.7142857142857143
981.0,260,419,0.6205250596658711
982.0,211,347,0.6080691642651297
983.0,99,166,0.5963855421686747
984.0,13,31,0.41935483870967744
985.0,26,56,0.4642857142857143
986.0,198,296,0.668918918918919
987.0,29,42,0.6904761904761905
988.0,250,432,0.5787037037037037
989.0,64,107,0.5981308411214953
990.0,253,467,0.5417558886509636
991.0,133,269,0.4944237918215613
992.0,70,120,0.5833333333333334
993.0,550,841,0.6539833531510107
994.0,7,13,0.5384615384615384
995.0,32,66,0.48484848484848486
996.0,506,810,0.6246913580246913
997.0,125,182,0.6868131868131868
998.0,451,767,0.5880052151238592
999.0,31,51,0.6078431372549019
1000.0,260,465,0.5591397849462365
1001.0,1,2,0.5
1002.0,246,421,0.5843230403800475
1003.0,97,168,0.5773809523809523
1004.0,139,251,0.5537848605577689
1005.0,109,179,0.6089385474860335
1006.0,352,572,0.6153846153846154
1007.0,567,962,0.5893970893970893
1008.0,197,333,0.5915915915915916
1009.0,147,253,0.5810276679841897
1010.0,91,146,0.6232876712328768
1011.0,735,1137,0.6464379947229552
1012.0,1,9,0.1111111111111111
1013.0,47,94,0.5
1014.0,8,19,0.42105263157894735
1015.0,260,466,0.5579399141630901
1016.0,1,3,0.3333333333333333
1017.0,2,5,0.4
1018.0,1,2,0.5
1019.0,0,2,0.0
1020.0,0,1,0.0
1021.0,2,3,0.6666666666666666
1022.0,144,228,0.631578947368421
1023.0,630,1044,0.603448275862069
1024.0,22,43,0.5116279069767442
1025.0,54,110,0.4909090909090909
1026.0,44,86,0.5116279069767442
1027.0,356,600,0.5933333333333334
1028.0,60,110,0.5454545454545454
1029.0,105,161,0.6521739130434783
1030.0,64,120,0.5333333333333333
1031.0,6,19,0.3157894736842105
1032.0,2,7,0.2857142857142857
1033.0,6,16,0.375
1034.0,18,31,0.5806451612903226
1035.0,6,14,0.42857142857142855
1036.0,2,10,0.2
1037.0,11,20,0.55
1038.0,20,33,0.6060606060606061
1039.0,1,3,0.3333333333333333
1040.0,6,12,0.5
1041.0,1,1,1.0
1042.0,416,720,0.5777777777777777
1043.0,40,81,0.49382716049382713
1044.0,136,220,0.6181818181818182
1045.0,49,89,0.550561797752809
1046.0,148,236,0.6271186440677966
1047.0,117,195,0.6
1048.0,92,155,0.5935483870967742
1049.0,181,284,0.6373239436619719
1050.0,39,86,0.45348837209302323
1051.0,57,123,0.4634146341463415
1052.0,9,15,0.6
1053.0,20,37,0.5405405405405406
1054.0,17,32,0.53125
1055.0,6,7,0.8571428571428571
1056.0,4,12,0.3333333333333333
1057.0,9,29,0.3103448275862069
1058.0,0,5,0.0
1059.0,2,14,0.14285714285714285
1060.0,0,2,0.0
1061.0,13,28,0.4642857142857143
1062.0,296,507,0.5838264299802761
1063.0,45,113,0.39823008849557523
1064.0,62,123,0.5040650406504065
1065.0,22,41,0.5365853658536586
1066.0,33,49,0.673469387755102
1067.0,16,37,0.43243243243243246
1068.0,206,345,0.5971014492753624
1069.0,32,50,0.64
1070.0,5,8,0.625
1071.0,2,2,1.0
1072.0,5,12,0.4166666666666667
1073.0,6,15,0.4
1074.0,97,192,0.5052083333333334
1075.0,3,7,0.42857142857142855
1076.0,161,334,0.4820359281437126
1077.0,24,55,0.43636363636363634
1078.0,11,25,0.44
1079.0,14,26,0.5384615384615384
1080.0,2,3,0.6666666666666666
1081.0,25,38,0.6578947368421053
1082.0,11,16,0.6875
1083.0,38,61,0.6229508196721312
1084.0,0,2,0.0
1085.0,14,40,0.35
1086.0,4,7,0.5714285714285714
1087.0,41,77,0.5324675324675324
1088.0,79,130,0.6076923076923076
1089.0,101,159,0.6352201257861635
1090.0,265,492,0.5386178861788617
1091.0,70,116,0.603448275862069
1092.0,330,564,0.5851063829787234
1093.0,229,367,0.6239782016348774
1094.0,616,1066,0.5778611632270169
1095.0,351,608,0.5773026315789473
1096.0,2,5,0.4
1097.0,2,11,0.18181818181818182
1098.0,26,52,0.5
1099.0,5,14,0.35714285714285715
1100.0,63,109,0.5779816513761468
1101.0,0,1,0.0
1102.0,116,188,0.6170212765957447
1103.0,15,34,0.4411764705882353
1104.0,525,819,0.6410256410256411
1105.0,235,404,0.5816831683168316
1106.0,463,717,0.6457461645746164
1107.0,190,295,0.6440677966101694
1108.0,5,14,0.35714285714285715
1109.0,460,721,0.6380027739251041
1110.0,36,72,0.5
1111.0,6,8,0.75
1112.0,182,307,0.5928338762214984
1113.0,0,1,0.0
1114.0,496,825,0.6012121212121212
1115.0,28,56,0.5
1116.0,24,41,0.5853658536585366
1117.0,165,271,0.6088560885608856
1118.0,171,324,0.5277777777777778
1119.0,5,9,0.5555555555555556
1120.0,45,134,0.3358208955223881
1121.0,12,27,0.4444444444444444
1122.0,785,1267,0.6195737963693765
1123.0,23,36,0.6388888888888888
1124.0,225,327,0.6880733944954128
1125.0,8,13,0.6153846153846154
1126.0,36,77,0.4675324675324675
1127.0,99,194,0.5103092783505154
1128.0,275,400,0.6875
1129.0,669,1027,0.6514118792599806
1130.0,134,199,0.6733668341708543
1131.0,652,1018,0.6404715127701375
1132.0,128,189,0.6772486772486772
1133.0,492,797,0.617314930991217
1134.0,100,176,0.5681818181818182
1135.0,25,45,0.5555555555555556
1136.0,433,728,0.5947802197802198
1137.0,172,300,0.5733333333333334
1138.0,10,31,0.3225806451612903
1139.0,295,475,0.6210526315789474
1140.0,443,805,0.5503105590062112
1141.0,252,425,0.5929411764705882
1144.0,5,15,0.3333333333333333
1145.0,349,606,0.5759075907590759
1146.0,322,518,0.6216216216216216
1147.0,331,557,0.5942549371633752
1148.0,253,424,0.5966981132075472
1149.0,296,499,0.593186372745491
1150.0,14,25,0.56
1151.0,66,125,0.528
1152.0,356,583,0.6106346483704974
1153.0,147,270,0.5444444444444444
1154.0,1,6,0.16666666666666666
1155.0,507,893,0.5677491601343785
1156.0,403,705,0.5716312056737589
1157.0,2,3,0.6666666666666666
1158.0,124,223,0.5560538116591929
1159.0,36,73,0.4931506849315068
1160.0,36,58,0.6206896551724138
1161.0,412,706,0.5835694050991501
1162.0,64,125,0.512
1163.0,361,662,0.5453172205438066
1164.0,22,49,0.4489795918367347
1165.0,101,170,0.5941176470588235
1166.0,706,1214,0.5815485996705108
1167.0,26,46,0.5652173913043478
1168.0,1025,1688,0.6072274881516587
1169.0,7,16,0.4375
1170.0,485,756,0.6415343915343915
1171.0,1,5,0.2
1172.0,76,140,0.5428571428571428
1173.0,504,851,0.5922444183313749
1174.0,67,121,0.5537190082644629
1175.0,0,1,0.0
1176.0,113,174,0.6494252873563219
1177.0,1296,2098,0.6177311725452812
1178.0,16,36,0.4444444444444444
1179.0,634,1059,0.5986779981114259
1180.0,49,88,0.5568181818181818
1181.0,84,137,0.6131386861313869
1182.0,4,10,0.4
1183.0,8,15,0.5333333333333333
1184.0,7,13,0.5384615384615384
1185.0,96,192,0.5
1186.0,188,357,0.5266106442577031
1187.0,162,275,0.5890909090909091
1188.0,95,165,0.5757575757575758
1189.0,371,646,0.5743034055727554
1190.0,19,25,0.76
1191.0,258,460,0.5608695652173913
1192.0,717,1163,0.6165090283748925
1193.0,400,724,0.5524861878453039
1194.0,31,65,0.47692307692307695
1195.0,8,16,0.5
1196.0,50,102,0.49019607843137253
1197.0,167,289,0.5778546712802768
1198.0,5,13,0.38461538461538464
1199.0,118,164,0.7195121951219512
1200.0,32,44,0.7272727272727273
1201.0,89,153,0.5816993464052288
1202.0,41,88,0.4659090909090909
1203.0,155,282,0.549645390070922
1204.0,0,4,0.0
1205.0,12,16,0.75
1206.0,31,50,0.62
1207.0,2,4,0.5
1208.0,65,142,0.45774647887323944
1209.0,5,18,0.2777777777777778
1210.0,7,22,0.3181818181818182
1211.0,4,25,0.16
1212.0,8,23,0.34782608695652173
1213.0,106,216,0.49074074074074076
1214.0,107,175,0.6114285714285714
1215.0,639,1029,0.6209912536443148
1216.0,5,8,0.625
1217.0,14,22,0.6363636363636364
1218.0,155,272,0.5698529411764706
1219.0,58,93,0.6236559139784946
1220.0,58,102,0.5686274509803921
1221.0,500,850,0.5882352941176471
1222.0,171,310,0.5516129032258065
1223.0,76,148,0.5135135135135135
1224.0,257,436,0.5894495412844036
1225.0,167,285,0.5859649122807018
1226.0,68,126,0.5396825396825397
1227.0,21,40,0.525
1228.0,17,22,0.7727272727272727
1229.0,52,88,0.5909090909090909
1230.0,2,2,1.0
1231.0,131,225,0.5822222222222222
1232.0,4,11,0.36363636363636365
1233.0,54,105,0.5142857142857142
1234.0,19,42,0.4523809523809524
1235.0,308,582,0.5292096219931272
1236.0,94,166,0.5662650602409639
1237.0,185,334,0.5538922155688623
1238.0,102,191,0.5340314136125655
1239.0,168,272,0.6176470588235294
1240.0,55,92,0.5978260869565217
1241.0,494,873,0.565864833906071
1242.0,68,126,0.5396825396825397
1243.0,263,465,0.5655913978494623
1244.0,11,20,0.55
1245.0,434,699,0.6208869814020028
1246.0,45,76,0.5921052631578947
1247.0,230,401,0.57356608478803
1248.0,362,639,0.5665101721439749
1249.0,529,963,0.54932502596054
1250.0,3,10,0.3
1251.0,449,823,0.5455650060753341
1252.0,28,46,0.6086956521739131
1253.0,38,90,0.4222222222222222
1254.0,41,68,0.6029411764705882
1255.0,97,179,0.5418994413407822
1256.0,13,28,0.4642857142857143
1257.0,14,21,0.6666666666666666
1258.0,440,802,0.5486284289276808
1259.0,123,253,0.48616600790513836
1260.0,39,124,0.31451612903225806
1261.0,46,74,0.6216216216216216
1262.0,184,293,0.6279863481228669
1263.0,4,5,0.8
1264.0,44,71,0.6197183098591549
1265.0,383,614,0.6237785016286646
1266.0,37,74,0.5
1267.0,501,771,0.6498054474708171
1268.0,211,348,0.6063218390804598
1269.0,73,162,0.4506172839506173
1270.0,7,20,0.35
1271.0,287,492,0.5833333333333334
1272.0,13,23,0.5652173913043478
1273.0,9,15,0.6
1274.0,73,127,0.5748031496062992
1275.0,67,136,0.49264705882352944
1276.0,79,136,0.5808823529411765
1277.0,0,1,0.0
1278.0,1,5,0.2
1279.0,54,92,0.5869565217391305
1280.0,1,12,0.08333333333333333
1281.0,109,185,0.5891891891891892
1282.0,3,10,0.3
1283.0,1,2,0.5
1284.0,55,99,0.5555555555555556
1285.0,7,18,0.3888888888888889
1286.0,102,166,0.6144578313253012
1287.0,103,173,0.5953757225433526
1288.0,20,48,0.4166666666666667
1289.0,89,152,0.5855263157894737
1290.0,1149,1845,0.6227642276422765
1291.0,78,138,0.5652173913043478
1292.0,18,50,0.36
1293.0,137,233,0.5879828326180258
1294.0,173,305,0.5672131147540984
1295.0,64,85,0.7529411764705882
1296.0,73,135,0.5407407407407407
1297.0,37,56,0.6607142857142857
1298.0,203,363,0.559228650137741
1299.0,92,136,0.6764705882352942
1300.0,20,39,0.5128205128205128
1301.0,674,1153,0.5845620121422377
1302.0,117,217,0.5391705069124424
1303.0,7,9,0.7777777777777778
1304.0,15,28,0.5357142857142857
1305.0,757,1329,0.5696012039127163
1306.0,31,61,0.5081967213114754
1307.0,947,1693,0.5593620791494389
1308.0,113,213,0.5305164319248826
1309.0,186,325,0.5723076923076923
1310.0,73,146,0.5
1311.0,8,12,0.6666666666666666
1312.0,39,79,0.4936708860759494
1313.0,83,192,0.4322916666666667
1314.0,148,261,0.5670498084291188
1315.0,95,156,0.6089743589743589
1316.0,393,681,0.5770925110132159
1317.0,31,56,0.5535714285714286
1318.0,183,300,0.61
1319.0,746,1351,0.5521835677276091
1320.0,2,4,0.5
1321.0,293,544,0.5386029411764706
1322.0,112,164,0.6829268292682927
1323.0,681,1135,0.6
1324.0,169,273,0.6190476190476191
1325.0,171,242,0.7066115702479339
1326.0,79,184,0.42934782608695654
1327.0,154,297,0.5185185185185185
1328.0,259,459,0.5642701525054467
1329.0,86,150,0.5733333333333334
1330.0,6,9,0.6666666666666666
1331.0,130,229,0.5676855895196506
1332.0,51,98,0.5204081632653061
1333.0,6,9,0.6666666666666666
1334.0,284,475,0.5978947368421053
1335.0,238,426,0.5586854460093896
1336.0,53,99,0.5353535353535354
1337.0,117,199,0.5879396984924623
1338.0,264,465,0.567741935483871
1339.0,57,94,0.6063829787234043
1340.0,164,284,0.5774647887323944
1341.0,56,83,0.6746987951807228
1342.0,305,573,0.5322862129144852
1343.0,92,168,0.5476190476190477
1344.0,37,81,0.4567901234567901
1345.0,55,110,0.5
1346.0,46,91,0.5054945054945055
1347.0,166,298,0.5570469798657718
1348.0,300,487,0.6160164271047228
1349.0,26,55,0.4727272727272727
1350.0,41,79,0.5189873417721519
1351.0,136,218,0.6238532110091743
1352.0,76,143,0.5314685314685315
1353.0,102,173,0.5895953757225434
1354.0,97,192,0.5052083333333334
1355.0,66,131,0.5038167938931297
1356.0,17,34,0.5
1357.0,33,78,0.4230769230769231
1358.0,220,381,0.5774278215223098
1359.0,263,458,0.574235807860262
1360.0,281,514,0.546692607003891
1362.0,85,147,0.5782312925170068
1363.0,253,437,0.5789473684210527
1364.0,1,6,0.16666666666666666
1365.0,281,495,0.5676767676767677
1366.0,109,207,0.5265700483091788
1367.0,134,237,0.5654008438818565
1368.0,414,740,0.5594594594594594
1369.0,658,1079,0.6098239110287303
1370.0,416,748,0.5561497326203209
1371.0,202,334,0.6047904191616766
1372.0,23,42,0.5476190476190477
1373.0,89,159,0.559748427672956
1374.0,138,262,0.5267175572519084
1375.0,409,715,0.5720279720279721
1376.0,352,662,0.5317220543806647
1377.0,188,341,0.5513196480938416
1378.0,101,153,0.6601307189542484
1379.0,0,5,0.0
1380.0,173,300,0.5766666666666667
1381.0,384,685,0.5605839416058395
1382.0,0,1,0.0
1383.0,6,9,0.6666666666666666
1384.0,112,205,0.5463414634146342
1385.0,3,11,0.2727272727272727
1386.0,21,36,0.5833333333333334
1387.0,48,107,0.4485981308411215
1388.0,103,219,0.4703196347031963
1389.0,61,105,0.580952380952381
1390.0,7,11,0.6363636363636364
1391.0,29,42,0.6904761904761905
1392.0,203,367,0.553133514986376
1393.0,442,772,0.572538860103627
1394.0,3,7,0.42857142857142855
1395.0,21,43,0.4883720930232558
1396.0,6,17,0.35294117647058826
1397.0,71,119,0.5966386554621849
1398.0,1,2,0.5
1399.0,16,30,0.5333333333333333
1400.0,22,48,0.4583333333333333
1401.0,2,3,0.6666666666666666
1402.0,5,25,0.2
1403.0,19,42,0.4523809523809524
1404.0,7,17,0.4117647058823529
1405.0,6,10,0.6
1406.0,328,584,0.5616438356164384
1407.0,466,752,0.6196808510638298
1408.0,31,66,0.4696969696969697
1409.0,195,369,0.5284552845528455
1410.0,133,227,0.5859030837004405
1411.0,31,53,0.5849056603773585
1412.0,12,18,0.6666666666666666
1413.0,19,25,0.76
1414.0,7,12,0.5833333333333334
1415.0,22,36,0.6111111111111112
1416.0,16,24,0.6666666666666666
1417.0,30,61,0.4918032786885246
1418.0,486,783,0.6206896551724138
1419.0,206,331,0.622356495468278
1420.0,467,782,0.5971867007672634
1421.0,30,49,0.6122448979591837
1422.0,282,428,0.6588785046728972
1423.0,347,604,0.5745033112582781
1424.0,12,17,0.7058823529411765
1425.0,2,6,0.3333333333333333
1426.0,190,356,0.5337078651685393
1427.0,1,2,0.5
1428.0,11,16,0.6875
1429.0,21,43,0.4883720930232558
1430.0,0,2,0.0
1431.0,13,22,0.5909090909090909
1432.0,36,62,0.5806451612903226
1433.0,9,22,0.4090909090909091
1434.0,175,291,0.6013745704467354
1435.0,11,26,0.4230769230769231
1436.0,8,8,1.0
1437.0,11,21,0.5238095238095238
1438.0,3,8,0.375
1439.0,198,339,0.584070796460177
1440.0,6,30,0.2
1441.0,491,826,0.5944309927360775
1442.0,263,494,0.5323886639676113
1443.0,488,785,0.621656050955414
1444.0,149,296,0.5033783783783784
1445.0,28,57,0.49122807017543857
1446.0,90,160,0.5625
1447.0,23,51,0.45098039215686275
1448.0,3,8,0.375
1449.0,21,37,0.5675675675675675
1450.0,8,11,0.7272727272727273
1451.0,8,10,0.8
1452.0,228,415,0.5493975903614458
1453.0,2,5,0.4
1454.0,9,13,0.6923076923076923
1455.0,6,12,0.5
1456.0,13,33,0.3939393939393939
1457.0,107,161,0.6645962732919255
1458.0,15,31,0.4838709677419355
1459.0,1,2,0.5
1460.0,21,28,0.75
1461.0,163,273,0.5970695970695971
1462.0,107,172,0.622093023255814
1463.0,8,19,0.42105263157894735
1464.0,7,9,0.7777777777777778
1465.0,90,175,0.5142857142857142
1466.0,30,46,0.6521739130434783
1467.0,10,13,0.7692307692307693
1468.0,26,43,0.6046511627906976
1469.0,5,8,0.625
1471.0,48,83,0.5783132530120482
1472.0,315,561,0.5614973262032086
1473.0,229,400,0.5725
1474.0,381,662,0.5755287009063444
1475.0,23,35,0.6571428571428571
1476.0,566,977,0.579324462640737
1477.0,329,531,0.6195856873822976
1478.0,7,13,0.5384615384615384
1479.0,10,17,0.5882352941176471
1480.0,105,184,0.5706521739130435
1481.0,24,56,0.42857142857142855
1482.0,71,129,0.5503875968992248
1483.0,263,445,0.5910112359550562
1484.0,645,1029,0.6268221574344023
1485.0,38,58,0.6551724137931034
1486.0,524,881,0.5947786606129398
1487.0,24,62,0.3870967741935484
1488.0,52,72,0.7222222222222222
1489.0,108,197,0.5482233502538071
1490.0,95,169,0.5621301775147929
1491.0,334,588,0.5680272108843537
1492.0,16,35,0.45714285714285713
1493.0,5,12,0.4166666666666667
1494.0,6,10,0.6
1495.0,381,601,0.6339434276206323
1496.0,5,8,0.625
1497.0,1,2,0.5
1498.0,197,352,0.5596590909090909
1499.0,25,31,0.8064516129032258
1500.0,442,739,0.5981055480378891
1501.0,2,10,0.2
1502.0,27,40,0.675
1503.0,364,634,0.5741324921135647
1504.0,120,242,0.49586776859504134
1505.0,219,413,0.5302663438256658
1506.0,606,994,0.6096579476861167
1507.0,82,128,0.640625
1508.0,17,33,0.5151515151515151
1509.0,10,16,0.625
1510.0,3,4,0.75
1511.0,38,92,0.41304347826086957
1512.0,544,899,0.6051167964404894
1513.0,63,118,0.5338983050847458
1514.0,5,17,0.29411764705882354
1515.0,41,74,0.5540540540540541
1516.0,407,772,0.5272020725388601
1517.0,33,56,0.5892857142857143
1518.0,125,249,0.5020080321285141
1519.0,163,306,0.5326797385620915
1520.0,10,12,0.8333333333333334
1521.0,16,31,0.5161290322580645
1522.0,33,83,0.39759036144578314
1523.0,10,14,0.7142857142857143
1524.0,11,15,0.7333333333333333
1525.0,136,262,0.5190839694656488
1526.0,63,106,0.5943396226415094
1527.0,33,70,0.4714285714285714
1528.0,24,50,0.48
1529.0,87,163,0.5337423312883436
1530.0,9,15,0.6
1531.0,34,60,0.5666666666666667
1532.0,646,1079,0.5987025023169601
1533.0,67,128,0.5234375
1534.0,483,823,0.5868772782503038
1535.0,117,222,0.527027027027027
1536.0,245,459,0.5337690631808278
1537.0,73,121,0.6033057851239669
1538.0,50,72,0.6944444444444444
1539.0,18,40,0.45
1540.0,57,115,0.4956521739130435
1541.0,659,1067,0.6176194939081537
1543.0,0,3,0.0
1544.0,580,961,0.603537981269511
1545.0,121,239,0.5062761506276151
1546.0,76,160,0.475
1547.0,391,669,0.5844544095665172
1548.0,14,27,0.5185185185185185
1549.0,109,227,0.4801762114537445
1550.0,50,99,0.5050505050505051
1551.0,119,216,0.5509259259259259
1552.0,281,603,0.4660033167495854
1553.0,57,142,0.4014084507042254
1554.0,3,5,0.6
1555.0,609,950,0.6410526315789473
1556.0,141,241,0.5850622406639004
1557.0,23,44,0.5227272727272727
1558.0,19,22,0.8636363636363636
1559.0,38,60,0.6333333333333333
1560.0,107,205,0.5219512195121951
1561.0,64,108,0.5925925925925926
1562.0,274,493,0.5557809330628803
1563.0,76,128,0.59375
1564.0,77,134,0.5746268656716418
1565.0,84,147,0.5714285714285714
1566.0,47,86,0.5465116279069767
1567.0,114,188,0.6063829787234043
1568.0,78,126,0.6190476190476191
1569.0,173,321,0.5389408099688473
1570.0,23,44,0.5227272727272727
1571.0,536,1058,0.5066162570888468
1572.0,9,11,0.8181818181818182
1573.0,21,33,0.6363636363636364
1574.0,334,559,0.5974955277280859
1575.0,77,172,0.4476744186046512
1576.0,141,264,0.5340909090909091
1577.0,9,21,0.42857142857142855
1578.0,14,23,0.6086956521739131
1579.0,36,76,0.47368421052631576
1580.0,63,123,0.5121951219512195
1581.0,47,92,0.5108695652173914
1582.0,30,65,0.46153846153846156
1583.0,218,422,0.5165876777251185
1584.0,47,82,0.573170731707317
1585.0,85,190,0.4473684210526316
1586.0,45,76,0.5921052631578947
1587.0,96,189,0.5079365079365079
1588.0,100,194,0.5154639175257731
1589.0,26,37,0.7027027027027027
1590.0,72,135,0.5333333333333333
1591.0,11,15,0.7333333333333333
1592.0,617,1095,0.5634703196347032
1593.0,130,247,0.5263157894736842
1594.0,12,17,0.7058823529411765
1595.0,47,88,0.5340909090909091
1596.0,3,4,0.75
1597.0,25,43,0.5813953488372093
1598.0,221,438,0.5045662100456622
1599.0,175,249,0.7028112449799196
1600.0,81,137,0.5912408759124088
1601.0,260,436,0.5963302752293578
1602.0,124,215,0.5767441860465117
1603.0,119,190,0.6263157894736842
1604.0,43,100,0.43
1605.0,4,7,0.5714285714285714
1606.0,38,51,0.7450980392156863
1607.0,181,359,0.5041782729805014
1608.0,354,613,0.5774877650897227
1609.0,505,864,0.5844907407407407
1610.0,0,1,0.0
1611.0,13,20,0.65
1612.0,0,1,0.0
1613.0,7,9,0.7777777777777778
1614.0,43,70,0.6142857142857143
1615.0,2,5,0.4
1616.0,5,18,0.2777777777777778
1617.0,134,214,0.6261682242990654
1618.0,68,115,0.591304347826087
1619.0,2,2,1.0
1620.0,82,135,0.6074074074074074
1621.0,175,340,0.5147058823529411
1622.0,36,62,0.5806451612903226
1623.0,18,49,0.3673469387755102
1624.0,12,25,0.48
1625.0,34,48,0.7083333333333334
1626.0,222,382,0.581151832460733
1627.0,171,323,0.5294117647058824
1628.0,51,99,0.5151515151515151
1629.0,28,55,0.509090909090909
1630.0,235,404,0.5816831683168316
1631.0,100,184,0.5434782608695652
1632.0,182,339,0.5368731563421829
1633.0,92,194,0.4742268041237113
1634.0,6,12,0.5
1635.0,8,19,0.42105263157894735
1636.0,42,88,0.4772727272727273
1637.0,315,518,0.6081081081081081
1638.0,290,485,0.5979381443298969
1639.0,23,58,0.39655172413793105
1640.0,144,224,0.6428571428571429
1641.0,196,349,0.5616045845272206
1642.0,364,578,0.629757785467128
1643.0,1,1,1.0
1644.0,183,331,0.552870090634441
1645.0,193,320,0.603125
1646.0,75,139,0.539568345323741
1647.0,0,1,0.0
1648.0,19,33,0.5757575757575758
1649.0,20,35,0.5714285714285714
1650.0,795,1317,0.6036446469248291
1651.0,265,432,0.6134259259259259
1652.0,29,52,0.5576923076923077
1653.0,183,317,0.5772870662460567
1654.0,522,913,0.5717415115005476
1655.0,25,49,0.5102040816326531
1656.0,10,15,0.6666666666666666
1657.0,886,1455,0.60893470790378
1658.0,3,4,0.75
1659.0,100,156,0.6410256410256411
1660.0,5,11,0.45454545454545453
1661.0,5,8,0.625
1662.0,181,353,0.5127478753541076
1663.0,416,745,0.5583892617449664
1664.0,135,241,0.5601659751037344
